sample_idx,natoms,time,memory,energy_mae,energy_mae_per_atom,forces_mae,hessian_mae,asymmetry_mae,true_asymmetry_mae,eigval_mae,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart,freq_mae_400_4000,freq_mae_400_4000_dataset
0,23,2134.9501953125,1252.73088,1988.1376953125,86.4407730102539,0.014691467396914959,0.13403944671154022,0.10770164430141449,0.0,0.9515552520751953,0,1,0,0,0,2,0,0,1,0,0,0.16319890511299626,0.04389461117477721,0.0811596178895516,0.5369699254403186,0.21589547188113872,69.64875127946188,805.7835931762831
1,19,1983.7662353515625,1339.10784,223.52734375,11.764596939086914,0.035564206540584564,0.33532655239105225,0.22324860095977783,0.0,3.5115785598754883,0,1,0,0,0,1,1,0,0,0,0,0.549371224968214,0.13505591156544766,0.1503270456272123,0.7925334783860387,0.1577443165349699,233.97585670668894,865.0769707621612
2,14,1465.0543212890625,998.047232,3714.017578125,265.2869873046875,0.04713974520564079,0.5985119342803955,0.414211630821228,0.0,5.485764980316162,0,1,0,0,0,11,0,0,0,1,0,0.8805632383739103,0.014817268532310208,0.08128808460586391,0.11761254258816525,0.0111881474760131,285.25246154110334,1044.3610921135971
3,17,1794.459228515625,891.104768,1005.6904296875,59.158260345458984,0.024862295016646385,0.2609576880931854,0.23184941709041595,0.0,1.4884482622146606,1,0,1,0,0,5,0,0,0,1,0,0.2740225114873568,0.0172706997925639,0.021336719264123963,0.23173514364981573,0.38402681649443754,92.6531269272135,981.204291044978
4,13,1388.739501953125,860.584448,4653.2880859375,357.94525146484375,0.07717311382293701,0.716498851776123,0.42613378167152405,0.0,5.39409875869751,0,1,0,0,0,6,0,0,0,1,0,0.6308180733496316,0.05431765747572503,0.0713710938694104,0.2642941215830707,0.06501561497944244,211.6403065336084,1163.9849236652342
5,21,2210.676025390625,1053.2864,1344.947265625,64.04511260986328,0.012037309817969799,0.16280756890773773,0.13668766617774963,0.0,0.8084248304367065,0,1,0,0,0,2,0,0,1,0,0,0.2469893983070902,0.0539293937047896,0.06448541469679463,0.5833999278354827,0.5543754722229361,104.02398876870546,981.0974250306076
6,22,2289.644287109375,1367.532544,1734.017578125,78.81898498535156,0.023977525532245636,0.12884530425071716,0.12603014707565308,0.0,0.6879894137382507,0,1,0,0,0,1,1,0,0,0,0,0.19254711577845712,0.07491322653138549,0.05447577752194872,0.8837702462348912,0.2742879210152077,56.6310128371453,802.1815857158158
7,18,1882.1116943359375,1283.820032,325.77734375,18.09874153137207,0.01964341290295124,0.20181113481521606,0.170619398355484,0.0,0.901094377040863,0,1,0,0,0,2,0,0,1,0,0,0.17021545498478696,0.04225985446338747,0.07749360349758,0.20382122756571117,0.40349699545636136,57.481489308046854,768.4336779334626
8,21,2185.2783203125,1247.617024,1440.435546875,68.59217071533203,0.02446725219488144,0.15780054032802582,0.14774620532989502,0.0,0.8547980189323425,0,1,0,0,0,2,0,0,1,0,0,0.21340924255226343,0.023846993843979092,0.03825734698060874,0.31878057193699216,0.36431920639794607,84.70862617915138,899.0071552499468
9,19,2000.0113525390625,1263.853568,278.861328125,14.676912307739258,0.019275719299912453,0.24189089238643646,0.20814885199069977,0.0,1.611161708831787,0,1,0,0,0,1,1,0,0,0,0,0.2667100451874318,0.04197607997921338,0.1834240166281352,0.5385037884158421,0.21212662312448816,109.80783114648585,900.0235156951196
10,17,1791.72998046875,1088.681472,1127.4892578125,66.3228988647461,0.022670438513159752,0.3176901042461395,0.2362719476222992,0.0,2.7480478286743164,0,1,0,0,0,4,0,0,0,1,0,0.5142418701289517,0.036288185653861146,0.03495763018622188,0.1551266305665193,0.11295383476532832,184.64057925961177,1010.7370098396442
11,18,1900.0615234375,1077.756416,374.3515625,20.79730987548828,0.04282734915614128,0.2991926074028015,0.22121141850948334,0.0,1.9660050868988037,1,0,1,0,0,3,0,0,0,1,0,0.44901344452786934,0.015189594727592626,0.06588364519232037,0.15417858847467145,0.19617088658863516,158.18424747136456,1019.9219969992535
12,17,1797.7794189453125,1053.378048,1094.3369140625,64.37275695800781,0.01874181628227234,0.566480278968811,0.20389358699321747,0.0,1.863071322441101,2,0,0,1,0,4,0,0,0,1,0,0.32682022723660364,1.7802189922540963,0.007453116896923028,0.040712934335018776,0.3128284806873427,108.03185584395183,915.8503540129777
13,23,2417.807373046875,1205.627392,1999.541015625,86.93656921386719,0.011813719756901264,0.10122910141944885,0.10415475070476532,0.0,0.3900872468948364,0,1,0,0,0,2,0,0,1,0,0,0.11265946619068234,0.026637990427676124,0.035762654572638206,0.9381555026327054,0.3179265345069179,34.905116001966384,852.6653240176202
