sample_idx,natoms,time,memory,energy_mae,energy_mae_per_atom,forces_mae,hessian_mae,asymmetry_mae,true_asymmetry_mae,eigval_mae,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart,freq_mae_400_4000,freq_mae_400_4000_dataset
0,21,1951.964111328125,1113.085952,1433.4169921875,68.25794982910156,0.002445459133014083,1.6962205171585083,0.007175500504672527,0.0,28.733057022094727,0,1,0,0,0,23,0,0,0,1,0,11.0755776970341,0.05535071143203568,0.08101848585592253,0.12062687557523157,0.006069691227390327,,199.09943372445707
1,20,2095.892822265625,1168.03328,883.5556640625,44.17778396606445,0.0014770440757274628,1.9354333877563477,0.014979337342083454,0.0,32.9650993347168,0,1,0,0,0,23,0,0,0,1,0,11.844164592219515,0.26667432854912915,0.20467145182376353,0.005326677612303057,0.1752912609874453,,117.33769230977849
2,19,2004.770263671875,1150.1824,382.4462890625,20.128751754760742,0.0016875880537554622,1.989937424659729,0.009342886507511139,0.0,31.106857299804688,0,1,0,0,0,21,0,0,0,1,0,10.924085777479291,0.11656072408420068,0.17411898842040632,0.05502576010180008,0.07731877815656221,,109.24866918839443
3,20,2099.690673828125,1173.76768,888.306640625,44.41533279418945,0.0010701296851038933,1.8230162858963013,0.005812290124595165,0.0,30.383041381835938,0,1,0,0,0,25,0,0,0,1,0,11.355969832297365,0.1681178124522285,0.141076353761029,0.07396677158869092,0.11899852573430608,,193.9545116029806
4,17,1802.9508056640625,1034.801152,860.369140625,50.60995101928711,0.002414821181446314,2.4793310165405273,0.023205123841762543,0.0,36.591094970703125,0,1,0,0,0,18,0,0,0,1,0,10.72616057706351,0.2032157564968243,0.1289860642352046,0.11022109933799136,0.012248757698050037,,277.25385825514786
5,18,1878.727294921875,954.690048,232.0224609375,12.89013671875,0.0027912864461541176,2.2285749912261963,0.011460017412900925,0.0,33.22309112548828,0,1,0,0,0,22,0,0,0,1,0,10.93133271346701,0.13734047027219753,0.156555559728276,0.022533995659053813,0.10989035813336658,,155.17072674153582
6,13,1365.2513427734375,871.558144,3425.7392578125,263.5184020996094,0.002125459723174572,2.926156997680664,0.018727438524365425,0.0,34.87810134887695,0,1,0,0,0,13,0,0,0,1,0,10.783053677395186,0.18785835611091292,0.2643670565070065,0.15073286259182073,0.06047621797741991,,320.6351126763723
7,17,1805.3668212890625,856.017408,991.19140625,58.30537796020508,0.0019277165411040187,2.4610021114349365,0.023205813020467758,0.0,34.829524993896484,0,1,0,0,0,20,0,0,0,1,0,11.13318896504945,0.20438682468658034,0.19548348375889282,0.02701296324838648,0.17640694387825465,,262.0458288061597
8,20,2108.298583984375,1093.903872,763.2763671875,38.163818359375,0.001136700389906764,1.694075584411621,0.004957083147019148,0.0,28.735580444335938,0,1,0,0,0,22,0,0,0,1,0,11.588446314324203,0.06112287194130449,0.14793106338190448,0.09860252503544067,0.006985407142447841,,136.9739228899699
9,19,2015.853515625,1161.68192,382.62890625,20.138362884521484,0.0011539781698957086,1.836553931236267,0.007867667824029922,0.0,30.39090347290039,0,1,0,0,0,21,0,0,0,1,0,10.731018960072042,0.10879726651141244,0.15915356308417283,0.1146225849085986,0.16283435947348282,,163.90687948671615
